tanggal,waktu,username,full_text,sentimen,cleaning,case_folding,hasil_normalisasi,tokenize,stopword_removal,steming_data
Tue Dec 30,10:42:33,cutyboardd,: Jirr kayanya tahun depan udh gaada makanan 10rb lagi di UIN ‍ : Yaelah naik paling naik 500 perak doang : Bapak kau naik 500 perak! Heran banget mahasiswa tapi buta informasi pdhl udh byk yg share perhitungan PPN 12% yg bener #PPNBikinSengsara #TolakKenaikanPPN12Persen,Negatif,Jirr kayanya tahun depan udh gaada makanan rb lagi di UIN   Yaelah naik paling naik  perak doang  Bapak kau naik  perak Heran banget mahasiswa tapi buta informasi pdhl udh byk yg share perhitungan PPN  yg bener PPNBikinSengsara TolakKenaikanPPNPersen,jirr kayanya tahun depan udh gaada makanan rb lagi di uin   yaelah naik paling naik  perak doang  bapak kau naik  perak heran banget mahasiswa tapi buta informasi pdhl udh byk yg share perhitungan ppn  yg bener ppnbikinsengsara tolakkenaikanppnpersen,anjir kayanya tahun-tahun depan sudah tidak ada makanan ribu lagi di uin yaelah naik paling naik perak doang bapak kau naik perak heran banget mahasiswa tapi buta informasi padahal sudah banyak yang share perhitungan ppn yang benar-benar ppnbikinsengsara tolakkenaikanppnpersen,"['anjir', 'kayanya', 'tahun-tahun', 'depan', 'sudah', 'tidak', 'ada', 'makanan', 'ribu', 'lagi', 'di', 'uin', 'yaelah', 'naik', 'paling', 'naik', 'perak', 'doang', 'bapak', 'kau', 'naik', 'perak', 'heran', 'banget', 'mahasiswa', 'tapi', 'buta', 'informasi', 'padahal', 'sudah', 'banyak', 'yang', 'share', 'perhitungan', 'ppn', 'yang', 'benar-benar', 'ppnbikinsengsara', 'tolakkenaikanppnpersen']","['anjir', 'kayanya', 'tahun-tahun', 'makanan', 'ribu', 'uin', 'yaelah', 'perak', 'doang', 'kau', 'perak', 'heran', 'banget', 'mahasiswa', 'buta', 'informasi', 'share', 'perhitungan', 'ppn', 'benar-benar', 'ppnbikinsengsara', 'tolakkenaikanppnpersen']",anjir kaya tahun makan ribu uin yaelah perak doang kau perak heran banget mahasiswa buta informasi share hitung ppn benar ppnbikinsengsara tolakkenaikanppnpersen
Tue Dec 30,10:42:23,medicinedine,@dazzleah Ho oh setiap denger kata ppn naik langsung pengen bakar pemerintah,Negatif,Ho oh setiap denger kata ppn naik langsung pengen bakar pemerintah,ho oh setiap denger kata ppn naik langsung pengen bakar pemerintah,ho oh setiap dengar kata-kata ppn naik langsung pengin bakar pemerintah,"['ho', 'oh', 'setiap', 'dengar', 'kata-kata', 'ppn', 'naik', 'langsung', 'pengin', 'bakar', 'pemerintah']","['ho', 'oh', 'dengar', 'kata-kata', 'ppn', 'langsung', 'pengin', 'bakar', 'pemerintah']",ho oh dengar kata ppn langsung pengin bakar perintah
Tue Dec 30,10:41:53,malesbgtdah_,@PaltiWest2024 @mohmahfudmd @Dennysiregar7 @aniesbaswedan @PDI_Perjuangan Kebijakan pajak PPN 12% akan menyiksa rakyat miskin semua harga barang dan jasa apapun akan naik.Sementara keluarga muliono fufufafa mewah-mewah naik jet pribadi beli tas dan jam me,Negatif,Kebijakan pajak PPN  akan menyiksa rakyat miskin semua harga barang dan jasa apapun akan naikSementara keluarga muliono fufufafa mewahmewah naik jet pribadi beli tas dan jam me,kebijakan pajak ppn  akan menyiksa rakyat miskin semua harga barang dan jasa apapun akan naiksementara keluarga muliono fufufafa mewahmewah naik jet pribadi beli tas dan jam me,kebijakan pajak ppn akan menyiksa rakyat miskin semua harga barang dan jasa apapun akan naiksementara keluarga muliono fufufafa mewahmewah naik jet pribadi beli tas dan jam me,"['kebijakan', 'pajak', 'ppn', 'akan', 'menyiksa', 'rakyat', 'miskin', 'semua', 'harga', 'barang', 'dan', 'jasa', 'apapun', 'akan', 'naiksementara', 'keluarga', 'muliono', 'fufufafa', 'mewahmewah', 'naik', 'jet', 'pribadi', 'beli', 'tas', 'dan', 'jam', 'me']","['kebijakan', 'pajak', 'ppn', 'menyiksa', 'rakyat', 'miskin', 'harga', 'barang', 'jasa', 'apapun', 'naiksementara', 'keluarga', 'muliono', 'fufufafa', 'mewahmewah', 'jet', 'pribadi', 'beli', 'tas', 'jam', 'me']",bijak pajak ppn siksa rakyat miskin harga barang jasa apa naiksementara keluarga muliono fufufafa mewahmewah jet pribadi beli tas jam me
Tue Dec 30,10:41:12,przkae,Tahun 2025 rakyat bener2 diperas habis2 an. Bpjs naik listrik naik ppn naik tapera ya Allah semoga rejeki hamba tambah banyak dan berkah aamiin.,Negatif,Tahun  rakyat bener diperas habis an Bpjs naik listrik naik ppn naik tapera ya Allah semoga rejeki hamba tambah banyak dan berkah aamiin,tahun  rakyat bener diperas habis an bpjs naik listrik naik ppn naik tapera ya allah semoga rejeki hamba tambah banyak dan berkah aamiin,tahun-tahun rakyat benar-benar diperas habis an bpjs naik listrik naik ppn naik tapera ya allah semoga rejeki hamba tambah banyak dan berkah amin,"['tahun-tahun', 'rakyat', 'benar-benar', 'diperas', 'habis', 'an', 'bpjs', 'naik', 'listrik', 'naik', 'ppn', 'naik', 'tapera', 'ya', 'allah', 'semoga', 'rejeki', 'hamba', 'tambah', 'banyak', 'dan', 'berkah', 'amin']","['tahun-tahun', 'rakyat', 'benar-benar', 'diperas', 'habis', 'an', 'bpjs', 'listrik', 'ppn', 'tapera', 'ya', 'allah', 'semoga', 'rejeki', 'hamba', 'berkah', 'amin']",tahun rakyat benar peras habis an bpjs listrik ppn tapera ya allah moga rejeki hamba berkah amin
Tue Dec 30,10:38:37,shinypurple9,@FelixSGL1 @mintribee Mereka cuman baru sadar aja kalo jualan yang baik adalah jualan yang laku. Dikira pendapatan perkapita warga sini tinggi jadi bisa dipalak sesuka hati nyatanya setelah ppn naik dari 10 ke 11% malah ambrol semua dan ini belom dinaikin,Negatif,Mereka cuman baru sadar aja kalo jualan yang baik adalah jualan yang laku Dikira pendapatan perkapita warga sini tinggi jadi bisa dipalak sesuka hati nyatanya setelah ppn naik dari  ke  malah ambrol semua dan ini belom dinaikin,mereka cuman baru sadar aja kalo jualan yang baik adalah jualan yang laku dikira pendapatan perkapita warga sini tinggi jadi bisa dipalak sesuka hati nyatanya setelah ppn naik dari  ke  malah ambrol semua dan ini belom dinaikin,mereka cuman baru sadar saja kalau jualan yang baik adalah jualan yang laku-laku dikira pendapatan perkapita warga sini tinggi jadi bisa dipalak sesuka hati-hati nyatanya setelah ppn naik dari ke malah ambrol semua dan ini belum dinaikin,"['mereka', 'cuman', 'baru', 'sadar', 'saja', 'kalau', 'jualan', 'yang', 'baik', 'adalah', 'jualan', 'yang', 'laku-laku', 'dikira', 'pendapatan', 'perkapita', 'warga', 'sini', 'tinggi', 'jadi', 'bisa', 'dipalak', 'sesuka', 'hati-hati', 'nyatanya', 'setelah', 'ppn', 'naik', 'dari', 'ke', 'malah', 'ambrol', 'semua', 'dan', 'ini', 'belum', 'dinaikin']","['cuman', 'sadar', 'jualan', 'jualan', 'laku-laku', 'pendapatan', 'perkapita', 'warga', 'dipalak', 'sesuka', 'hati-hati', 'ppn', 'ambrol', 'dinaikin']",cuman sadar jual jual laku dapat kapita warga palak suka hati ppn ambrol dinaikin
Tue Dec 30,10:34:21,Erislov3,@CutSarina5 Rakyat bayar gak pernah telat masih aja rugi. Pakai alasan PPN 12%. Kalo naik gak usah banyaj alasan,Negatif,Rakyat bayar gak pernah telat masih aja rugi Pakai alasan PPN  Kalo naik gak usah banyaj alasan,rakyat bayar gak pernah telat masih aja rugi pakai alasan ppn  kalo naik gak usah banyaj alasan,rakyat bayar tidak pernah telat masih saja rugi pakai alasan ppn kalau naik tidak usah banyaj alasan,"['rakyat', 'bayar', 'tidak', 'pernah', 'telat', 'masih', 'saja', 'rugi', 'pakai', 'alasan', 'ppn', 'kalau', 'naik', 'tidak', 'usah', 'banyaj', 'alasan']","['rakyat', 'bayar', 'telat', 'rugi', 'pakai', 'alasan', 'ppn', 'banyaj', 'alasan']",rakyat bayar telat rugi pakai alas ppn banyaj alas
Tue Dec 30,10:33:59,KTheology46243,@serendiipitchy Air mata rakyat itu sedih PPN mau naik,Negatif,Air mata rakyat itu sedih PPN mau naik,air mata rakyat itu sedih ppn mau naik,air mata rakyat itu sedih ppn mau naik,"['air', 'mata', 'rakyat', 'itu', 'sedih', 'ppn', 'mau', 'naik']","['air', 'mata', 'rakyat', 'sedih', 'ppn']",air mata rakyat sedih ppn
Tue Dec 30,10:33:42,TCloudysunshine,@dokterparu dilarang sakit ppn naik kebanyakan yg jual makanan ayam tepung baso aci cimol cireng minumnya tinggi gula indonesia menuju ke arah yg gemoy ️,Negatif,dilarang sakit ppn naik kebanyakan yg jual makanan ayam tepung baso aci cimol cireng minumnya tinggi gula indonesia menuju ke arah yg gemoy,dilarang sakit ppn naik kebanyakan yg jual makanan ayam tepung baso aci cimol cireng minumnya tinggi gula indonesia menuju ke arah yg gemoy,dilarang sakit ppn naik kebanyakan yang jual makanan ayam tepung baso aci cimol cireng minumnya tinggi gula indonesia menuju ke arah yang gemoy,"['dilarang', 'sakit', 'ppn', 'naik', 'kebanyakan', 'yang', 'jual', 'makanan', 'ayam', 'tepung', 'baso', 'aci', 'cimol', 'cireng', 'minumnya', 'tinggi', 'gula', 'indonesia', 'menuju', 'ke', 'arah', 'yang', 'gemoy']","['dilarang', 'sakit', 'ppn', 'kebanyakan', 'jual', 'makanan', 'ayam', 'tepung', 'baso', 'aci', 'cimol', 'cireng', 'minumnya', 'gula', 'indonesia', 'arah', 'gemoy']",larang sakit ppn banyak jual makan ayam tepung baso aci cimol cireng minum gula indonesia arah gemoy
Tue Dec 30,10:33:27,Altrezyi,udah mana harganya naik.. (terlepas dr ppn 12%) tp msh gembel ni gmn si anjinh . kyk beli spotify premium tp gbs unlimited playlist tau. ANEEEEH,Negatif,udah mana harganya naik terlepas dr ppn  tp msh gembel ni gmn si anjinh  kyk beli spotify premium tp gbs unlimited playlist tau ANEEEEH,udah mana harganya naik terlepas dr ppn  tp msh gembel ni gmn si anjinh  kyk beli spotify premium tp gbs unlimited playlist tau aneeeeh,sudah mana harganya naik terlepas dari ppn tapi masih gembel nih bagaimana sih anjinh kayak beli spotify premium tapi tidak bisa unlimited playlist tau aneeeeh,"['sudah', 'mana', 'harganya', 'naik', 'terlepas', 'dari', 'ppn', 'tapi', 'masih', 'gembel', 'nih', 'bagaimana', 'sih', 'anjinh', 'kayak', 'beli', 'spotify', 'premium', 'tapi', 'tidak', 'bisa', 'unlimited', 'playlist', 'tau', 'aneeeeh']","['harganya', 'terlepas', 'ppn', 'gembel', 'nih', 'sih', 'anjinh', 'kayak', 'beli', 'spotify', 'premium', 'unlimited', 'playlist', 'tau', 'aneeeeh']",harga lepas ppn gembel nih sih anjinh kayak beli spotify premium unlimited playlist tau aneeeeh
Tue Dec 30,10:33:20,brunoNewBorn,Nasib developer sebelum pajak naik 12%. So now?..... Ada yang mau bantah kalau kenaikan PPN 12% gak ngaruh ke perekonomian masyarakat?. https://t.co/qSFMGVlpRv,Negatif,Nasib developer sebelum pajak naik  So now Ada yang mau bantah kalau kenaikan PPN  gak ngaruh ke perekonomian masyarakat,nasib developer sebelum pajak naik  so now ada yang mau bantah kalau kenaikan ppn  gak ngaruh ke perekonomian masyarakat,nasib developer sebelum pajak naik sok now ada yang mau bantah kalau kenaikan ppn tidak ngaruh ke perekonomian masyarakat,"['nasib', 'developer', 'sebelum', 'pajak', 'naik', 'sok', 'now', 'ada', 'yang', 'mau', 'bantah', 'kalau', 'kenaikan', 'ppn', 'tidak', 'ngaruh', 'ke', 'perekonomian', 'masyarakat']","['nasib', 'developer', 'pajak', 'sok', 'now', 'bantah', 'kenaikan', 'ppn', 'ngaruh', 'perekonomian', 'masyarakat']",nasib developer pajak sok now bantah naik ppn ngaruh ekonomi masyarakat
Tue Dec 30,10:30:04,Mas_zobirin,emang ga naik karena ppn 12% tapi tiap 3 bulan sekali naik 30-50rb. kocak banget emang,Negatif,emang ga naik karena ppn  tapi tiap  bulan sekali naik rb kocak banget emang,emang ga naik karena ppn  tapi tiap  bulan sekali naik rb kocak banget emang,memang tidak naik karena ppn tapi tiap bulan sekali naik ribu kocak banget memang,"['memang', 'tidak', 'naik', 'karena', 'ppn', 'tapi', 'tiap', 'bulan', 'sekali', 'naik', 'ribu', 'kocak', 'banget', 'memang']","['ppn', 'ribu', 'kocak', 'banget']",ppn ribu kocak banget
Tue Dec 30,10:03:46,himatchajau,eh eni beneran ppn bakalan naik????,Negatif,eh eni beneran ppn bakalan naik,eh eni beneran ppn bakalan naik,eh eni benaran ppn bakalan naik,"['eh', 'eni', 'benaran', 'ppn', 'bakalan', 'naik']","['eh', 'eni', 'benaran', 'ppn']",eh eni benar ppn
Tue Dec 30,10:02:24,ayaakahitu,Sebelum PPN naik menurut aku ini first cleanser yang wajib di coba. Karena pemakaiannya pasti awet buat beberapa bulan. Ga akan pernah nyesel cobain keduanya Aku beli di ofc store yaa! Cleansing Cream https://t.co/ucWNkkrImt Micellar Water Clean Face https://t.co/58QiBW21As,Positif,Sebelum PPN naik menurut aku ini first cleanser yang wajib di coba Karena pemakaiannya pasti awet buat beberapa bulan Ga akan pernah nyesel cobain keduanya Aku beli di ofc store yaa Cleansing Cream  Micellar Water Clean Face,sebelum ppn naik menurut aku ini first cleanser yang wajib di coba karena pemakaiannya pasti awet buat beberapa bulan ga akan pernah nyesel cobain keduanya aku beli di ofc store yaa cleansing cream  micellar water clean face,sebelum ppn naik menurut aku ini first cleanser yang wajib di coba karena pemakaiannya pasti awet buat beberapa bulan tidak akan pernah menyesal mencoba keduanya aku beli di ofc store ya cleansing cream micellar water clean face,"['sebelum', 'ppn', 'naik', 'menurut', 'aku', 'ini', 'first', 'cleanser', 'yang', 'wajib', 'di', 'coba', 'karena', 'pemakaiannya', 'pasti', 'awet', 'buat', 'beberapa', 'bulan', 'tidak', 'akan', 'pernah', 'menyesal', 'mencoba', 'keduanya', 'aku', 'beli', 'di', 'ofc', 'store', 'ya', 'cleansing', 'cream', 'micellar', 'water', 'clean', 'face']","['ppn', 'first', 'cleanser', 'wajib', 'coba', 'pemakaiannya', 'awet', 'menyesal', 'mencoba', 'beli', 'ofc', 'store', 'ya', 'cleansing', 'cream', 'micellar', 'water', 'clean', 'face']",ppn first cleanser wajib coba pakai awet sesal coba beli ofc store ya cleansing cream micellar water clean face
Tue Dec 30,10:01:16,kartchii,@PUTRY_NUSANTARA Temanku 02 voters gak masalah naik PPN 12% dia merasa itu naik untuk perkembangan Indonesia . Udah dikasih tahu tetap aja merasa 02 paling bagus . Bingung kasih tahunya,Negatif,Temanku  voters gak masalah naik PPN  dia merasa itu naik untuk perkembangan Indonesia  Udah dikasih tahu tetap aja merasa  paling bagus  Bingung kasih tahunya,temanku  voters gak masalah naik ppn  dia merasa itu naik untuk perkembangan indonesia  udah dikasih tahu tetap aja merasa  paling bagus  bingung kasih tahunya,temanku voters tidak masalah naik ppn dia merasa itu naik untuk perkembangan indonesia sudah dikasih tahu tetap saja merasa paling bagus bingung kasih tahunya,"['temanku', 'voters', 'tidak', 'masalah', 'naik', 'ppn', 'dia', 'merasa', 'itu', 'naik', 'untuk', 'perkembangan', 'indonesia', 'sudah', 'dikasih', 'tahu', 'tetap', 'saja', 'merasa', 'paling', 'bagus', 'bingung', 'kasih', 'tahunya']","['temanku', 'voters', 'ppn', 'perkembangan', 'indonesia', 'dikasih', 'bagus', 'bingung', 'kasih', 'tahunya']",teman voters ppn kembang indonesia kasih bagus bingung kasih tahu
Tue Dec 30,10:00:56,iknowuu_duh,halah tetep aja buat sampe customer kan perlu bahan2 pendukung (kemasan bensin dll) yg tetep kena ppn tetep naik harganya,Negatif,halah tetep aja buat sampe customer kan perlu bahan pendukung kemasan bensin dll yg tetep kena ppn tetep naik harganya,halah tetep aja buat sampe customer kan perlu bahan pendukung kemasan bensin dll yg tetep kena ppn tetep naik harganya,halah tetap saja buat sampai customer kan perlu bahan pendukung kemasan bensin dll yang tetap kena ppn tetap naik harganya,"['halah', 'tetap', 'saja', 'buat', 'sampai', 'customer', 'kan', 'perlu', 'bahan', 'pendukung', 'kemasan', 'bensin', 'dll', 'yang', 'tetap', 'kena', 'ppn', 'tetap', 'naik', 'harganya']","['halah', 'customer', 'bahan', 'pendukung', 'kemasan', 'bensin', 'dll', 'kena', 'ppn', 'harganya']",halah customer bahan dukung kemas bensin dll kena ppn harga
Tue Dec 30,9:59:55,momsromy,@__AnakKolong @DivHumas_Polri @ListyoSigitP @poldajateng_ @tabes_semarang PPN naik 12% lalu dibuat bayar gaji bulanan aparat pembuat hoax ??! #Kanasu,Negatif,PPN naik  lalu dibuat bayar gaji bulanan aparat pembuat hoax  Kanasu,ppn naik  lalu dibuat bayar gaji bulanan aparat pembuat hoax  kanasu,ppn naik lalu dibuat bayar gaji bulanan aparat pembuat hoax kanasu,"['ppn', 'naik', 'lalu', 'dibuat', 'bayar', 'gaji', 'bulanan', 'aparat', 'pembuat', 'hoax', 'kanasu']","['ppn', 'bayar', 'gaji', 'bulanan', 'aparat', 'pembuat', 'hoax', 'kanasu']",ppn bayar gaji bulan aparat buat hoax kanasu
Tue Dec 30,9:59:26,aesthelll,@puturudy @folkshittmedia apa Indonesia semiskin itu sampai fasilitas untuk keamanan warga aja ga di urus ppn naik fasilitas ga di urus,Negatif,apa Indonesia semiskin itu sampai fasilitas untuk keamanan warga aja ga di urus ppn naik fasilitas ga di urus,apa indonesia semiskin itu sampai fasilitas untuk keamanan warga aja ga di urus ppn naik fasilitas ga di urus,apa-apa indonesia semiskin itu sampai fasilitas untuk keamanan warga saja tidak di urus ppn naik fasilitas tidak di urus,"['apa-apa', 'indonesia', 'semiskin', 'itu', 'sampai', 'fasilitas', 'untuk', 'keamanan', 'warga', 'saja', 'tidak', 'di', 'urus', 'ppn', 'naik', 'fasilitas', 'tidak', 'di', 'urus']","['apa-apa', 'indonesia', 'semiskin', 'fasilitas', 'keamanan', 'warga', 'urus', 'ppn', 'fasilitas', 'urus']",apa indonesia miskin fasilitas aman warga urus ppn fasilitas urus
Tue Dec 30,9:57:48,naomimcs9396,@sindiyyycat Karena 2024 aja udah bnyk yg mahal ini malah thn depan naik lagi ppn ‍ uang 100 rb makin gk ada harga dirinya thn depan,Negatif,Karena  aja udah bnyk yg mahal ini malah thn depan naik lagi ppn  uang  rb makin gk ada harga dirinya thn depan,karena  aja udah bnyk yg mahal ini malah thn depan naik lagi ppn  uang  rb makin gk ada harga dirinya thn depan,karena saja sudah banyak yang mahal ini malah tahun depan naik lagi ppn uang ribu makin tidak ada harga dirinya tahun depan,"['karena', 'saja', 'sudah', 'banyak', 'yang', 'mahal', 'ini', 'malah', 'tahun', 'depan', 'naik', 'lagi', 'ppn', 'uang', 'ribu', 'makin', 'tidak', 'ada', 'harga', 'dirinya', 'tahun', 'depan']","['mahal', 'ppn', 'uang', 'ribu', 'harga']",mahal ppn uang ribu harga
Tue Dec 30,9:57:08,hoongiie,EH LO PADA HARUS TAU MASI PADANG DI LANGGANAN GUE AWALNYA MASIH 17 REBU AYAM GORENG SKRG JADI 20 REBU ANJING PPN NGENTOD SAMPE ABANGNYA MINTA MAAF KARENA HARUS NAIKIN HARGA MULAI SEKARANG GARA2 SEMUANYA NAIK KEK? COK KONTOLODON SETAN,Negatif,EH LO PADA HARUS TAU MASI PADANG DI LANGGANAN GUE AWALNYA MASIH  REBU AYAM GORENG SKRG JADI  REBU ANJING PPN NGENTOD SAMPE ABANGNYA MINTA MAAF KARENA HARUS NAIKIN HARGA MULAI SEKARANG GARA SEMUANYA NAIK KEK COK KONTOLODON SETAN,eh lo pada harus tau masi padang di langganan gue awalnya masih  rebu ayam goreng skrg jadi  rebu anjing ppn ngentod sampe abangnya minta maaf karena harus naikin harga mulai sekarang gara semuanya naik kek cok kontolodon setan,eh lo pada harus tau masih padang di langganan gue awalnya masih rebu ayam goreng sekarang jadi rebu anjing ppn ngentod sampai abangnya meminta maaf karena harus naikin harga mulai sekarang gara-gara semuanya naik kayak cok kontolodon setan,"['eh', 'lo', 'pada', 'harus', 'tau', 'masih', 'padang', 'di', 'langganan', 'gue', 'awalnya', 'masih', 'rebu', 'ayam', 'goreng', 'sekarang', 'jadi', 'rebu', 'anjing', 'ppn', 'ngentod', 'sampai', 'abangnya', 'meminta', 'maaf', 'karena', 'harus', 'naikin', 'harga', 'mulai', 'sekarang', 'gara-gara', 'semuanya', 'naik', 'kayak', 'cok', 'kontolodon', 'setan']","['eh', 'lo', 'tau', 'padang', 'langganan', 'gue', 'rebu', 'ayam', 'goreng', 'rebu', 'anjing', 'ppn', 'ngentod', 'abangnya', 'maaf', 'naikin', 'harga', 'gara-gara', 'kayak', 'cok', 'kontolodon', 'setan']",eh lo tau padang langgan gue rebu ayam goreng rebu anjing ppn ngentod abang maaf naikin harga gara-gara kayak cok kontolodon setan
Tue Dec 30,9:56:58,JanBradenta,@snjuros MLES BNGT PLS APAKABAR HARGA NOVEL IMPOR KLO PPN NAIK,Negatif,MLES BNGT PLS APAKABAR HARGA NOVEL IMPOR KLO PPN NAIK,mles bngt pls apakabar harga novel impor klo ppn naik,mles banget pls apakabar harga novel impor kalau ppn naik,"['mles', 'banget', 'pls', 'apakabar', 'harga', 'novel', 'impor', 'kalau', 'ppn', 'naik']","['mles', 'banget', 'pls', 'apakabar', 'harga', 'novel', 'impor', 'ppn']",mles banget pls apakabar harga novel impor ppn
Tue Dec 30,9:55:51,dei_ren93096,@fmuchtaar Dia kira PPN naik kehidupan rakyat gk akan makin berat apa.,Negatif,Dia kira PPN naik kehidupan rakyat gk akan makin berat apa,dia kira ppn naik kehidupan rakyat gk akan makin berat apa,dia kira ppn naik kehidupan rakyat tidak akan makin berat apa-apa,"['dia', 'kira', 'ppn', 'naik', 'kehidupan', 'rakyat', 'tidak', 'akan', 'makin', 'berat', 'apa-apa']","['ppn', 'kehidupan', 'rakyat', 'berat', 'apa-apa']",ppn hidup rakyat berat apa
Tue Dec 30,9:53:15,HandyPermana90,2025 udah berencana mau mengaktivasi market trade tapi PPN naik 12%. Ujian jadi WNI emang bertubi2 ya..,Negatif,udah berencana mau mengaktivasi market trade tapi PPN naik  Ujian jadi WNI emang bertubi ya,udah berencana mau mengaktivasi market trade tapi ppn naik  ujian jadi wni emang bertubi ya,sudah berencana mau mengaktivasi market trade tapi ppn naik ujian jadi wni memang bertubi ya,"['sudah', 'berencana', 'mau', 'mengaktivasi', 'market', 'trade', 'tapi', 'ppn', 'naik', 'ujian', 'jadi', 'wni', 'memang', 'bertubi', 'ya']","['berencana', 'mengaktivasi', 'market', 'trade', 'ppn', 'ujian', 'wni', 'bertubi', 'ya']",rencana mengaktivasi market trade ppn uji wni tubi ya
